1029 1109 1029 1100 2105 1579 1100 2105 1144 2105 1723 441 1531 2658 2658 1531 441 1478 441 880 645 441 1236 1242 2118 2024 1013 1545 80 1545 1427 1013 1427 1545 80 1545 1013 1417 1013 1967
537 380 537 380 537 380 537 655 508 655 508 655 265 567 1650 179 1282 1740 1741 1740 1740 31 2082 2082 2082 31 471 3015 373 251 517 364 804 364 525 390 668 802 754 782
46 847 435 847 730 320 737 736 737 730 737 320 1009 729 730 729 1009 245 722 721 722 659 1003 247 806 2767 2434 2767 2434 2767 2434 2767 806 247 933 970 9 820 398 820
1657 1584 1657 1732 1985 1734 1985 1584 1406 1364 1731 1731 1080 1583 1657 1584 1406 1715 1406 1715 1406 1731 1735 1737 1406 1380 1059 1014 1378 1680 2135 1053 2135 1053 2135 1194 1680 2135 1053 2135
1015 2093 1083 1196 1180 1196 1083 1912 1083 1440 1444 1439 1015 1439 1891 1439 1440 1015 1440 1083 1373 1373 1373 1373 1152 2949 2949 2949 2949 2949 2949 2949 2949 2949 1152 2949 1152 1373 1373 1083
987 999 67 105 522 1249 184 106 522 153 291 336 291 153 699 619 920 1005 1336 1004 1597 1004 619 390 444 373 445 374 445 439 755 699 697 571 95 574 572 180 572 180
2166 2654 1529 2654 3305 2654 1529 3021 2166 3021 2166 2169 1170 2169 1133 2169 2166 1170 2169 2166 3021 2166 2654 1529 2654 2166 2169 1133 2169 1133 2046 1133 2169 1170 2166 2169 1133 2046 2047 2046
478 868 632 44 868 14 1630 1747 678 44 632 44 632 44 678 867 678 379 954 379 678 1747 1720 1747 1986 8 1986 1747 678 1747 1630 1747 678 379 678 379 954 0 0 415
816 866 569 612 955 613 955 488 790 488 367 488 833 488 569 612 569 488 271 643 314 643 994 996 752 704 23 309 53 309 23 309 161 309 53 161 53 161 309 161
933 202 385 202 385 386 584 281 419 281 584 110 584 240 618 240 618 240 618 240 654 202 387 202 385 202 387 11 945 11 945 204 945 204 204 945 11 945 11 387
1548 1193 1548 1193 1857 1858 3274 1859 3274 2545 3274 1859 404 693 400 916 77 916 329 36 916 400 916 595 593 595 593 595 593 595 593 595 916 329 821 329 916 63 949 63
2886 2887 2886 2888 2886 2888 2886 2887 2424 2887 2424 2887 2886 2888 2886 2888 2886 2888 2886 2888 2886 2887 2424 2887 2886 2888 2886 2888 2886 2888 2886 2887 2886 2887 2424 2887 2886 2888 2886 2888
2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201 2060 1201
1503 1285 1980 1045 1704 1705 1045 1453 1045 1704 1285 1423 1285 1980 1423 1845 2049 2175 2049 2049 1846 2048 1819 2048 1906 2826 1906 3123 1906 2826 1906 3123 2826 1906 3123 1698 3123 1698 3123 1698
3022 2780 2558 3022 2780 2224 3022 2780 2558 3022 2224 2558 2780 2870 2780 3022 2224 2779 2224 3022 2224 2780 2870 2780 2558 2224 3022 2780 3022 2780 2558 2224 2780 2870 2780 2870 2780 2558 3022 2224
2958 2955 2503 2955 1813 2263 2959 2263 2951 2263 1813 1812 1173 1812 1813 1812 2152 1812 2152 1812 1813 2263 2959 2263 2951 2263 2959 2263 2951 2263 2959 2263 2951 2263 1813 1812 1173 2948 2955 2948
1859 404 3183 3184 3183 3184 3183 401 3183 3184 3183 401 402 400 401 405 400 401 405 403 404 1859 3274 2351 3274 1858 339 1858 3274 3103 3274 2545 3274 3103 3104 3103 3274 2351 3274 2351
644 1010 488 271 690 0 514 0 0 381 0 99 723 396 778 447 296 25 69 276 69 505 172 1934 172 56 1824 56 3291 56 172 1934 1524 1934 1524 1934 172 1934 172 505
14 1630 1747 1630 14 868 514 384 838 383 201 1494 201 1494 108 173 838 384 383 838 108 383 201 2125 201 2125 201 1494 2125 1494 201 2125 1494 201 1494 108 1494 1136 1494 1136
885 979 495 19 495 743 979 659 70 631 492 493 907 146 907 146 418 146 230 177 230 621 620 621 623 623 625 623 625 229 625 230 177 230 148 230 148 40 849 607
2261 2356 2261 2356 2261 2356 2184 2356 2306 2306 2261 2356 2261 2356 2306 2261 2306 2306 2356 2306 2261 2306 2184 2356 2261 2356 2261 2306 2306 2261 2306 2356 2184 2356 2306 2356 2184 2306 2356 2184
481 1004 7 390 694 291 462 291 3130 3131 3130 291 356 69 25 296 1007 296 447 256 447 800 93 800 447 535 447 213 47 778 447 967 447 535 447 800 763 50 763 825
3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073 3039 3073
829 34 366 34 573 179 1650 1383 1115 1383 1650 179 1075 471 697 699 516 69 276 69 461 25 683 25 296 447 800 93 447 213 47 213 872 778 47 213 872 213 872 778
2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377 2502 2377
539 184 999 987 422 714 184 54 998 106 699 54 699 153 422 28 54 67 291 683 291 683 25 357 25 296 1007 296 1007 655 25 888 276 69 461 888 25 888 461 888
3115 2221 2665 31 882 295 535 295 882 31 2812 2539 3042 2539 2185 2539 3042 2539 3042 2539 2812 471 276 902 276 555 276 107 276 555 902 338 471 802 1004 122 471 1169 471 1357
2204 2265 2204 2265 2204 2265 2204 2265 2204 2762 2204 2762 2204 2762 2204 2265 2204 2265 2204 2265 2204 2762 2204 2762 2204 2265 2204 2762 2204 2265 2204 2265 2204 2265 2204 2762 2204 2762 2204 2762
3188 3189 2247 3188 2247 3188 3189 2247 3189 2366 3189 3188 2247 3188 3189 3188 2247 3189 2366 3189 3188 2247 3188 2247 3189 2247 3188 3189 3188 2247 3189 3188 2247 3189 3188 3189 2366 3189 2366 3189
1819 2048 1906 3123 1698 1929 1698 3123 1906 2048 2049 1151 1960 695 1301 1151 1960 1151 2049 1252 853 3296 2592 3296 853 2050 1542 1215 1542 2050 1648 1461 1158 1461 1243 1505 1243 1461 628 1461
1345 2068 2069 2068 2069 2068 1722 2068 2069 2068 1345 2068 1722 2068 2069 2068 1345 2068 2069 2068 1345 2068 1722 2068 1345 2068 1722 2068 2069 2068 1722 2068 1722 2068 1722 2068 1345 2068 2069 2068
1517 1335 1517 1162 1381 1268 1517 1335 1517 1268 1517 1162 1517 1162 1517 1331 1517 1331 1517 1162 1381 2079 2021 2079 2021 2079 1381 1268 2120 1268 1517 1268 2120 1268 2120 1268 1381 1268 1517 1162
668 390 727 390 54 422 714 1000 998 176 987 180 688 180 572 616 51 318 597 332 799 708 223 708 483 390 516 69 25 357 888 265 501 372 107 372 194 445 194 422
316 622 982 981 982 622 982 622 982 348 848 983 847 18 59 604 846 604 850 846 848 515 629 630 348 630 375 630 629 985 848 983 847 43 847 409 847 843 506 843
2088 1372 2088 1372 2088 1372 1904 1372 1904 1372 1904 1372 2088 1372 1904 1372 2088 1372 2088 1372 1904 1372 1904 1372 1904 1372 1904 1372 1904 1372 1904 1372 1904 1372 1904 1372 2088 1372 1904 1372
1709 1490 1709 2072 1455 2072 1827 2072 1827 2072 2052 1590 2052 1590 1589 1590 2052 1590 2052 2025 2052 2072 2054 2145 2054 2055 2054 2072 1455 2072 1455 2072 1455 2072 2054 2145 2054 2072 2054 2055
214 860 654 240 386 932 869 343 869 343 869 932 654 255 202 386 385 202 386 385 386 932 869 343 869 343 1804 1334 1804 1699 1804 1699 1334 1699 1334 1699 1334 1804 343 1804
1196 1083 1196 1180 1196 1083 1083 1912 1083 1083 1440 1444 1439 1015 1439 1440 1439 1891 1439 1891 1439 1015 1236 1015 2093 1083 2093 1397 2093 1397 3008 1397 2093 1083 1939 1083 1083 1939 1083 1083
1282 31 779 2202 828 34 180 717 180 105 180 390 680 100 680 1005 51 439 212 963 2130 963 212 439 918 439 445 444 373 94 373 3015 373 374 373 94 285 159 285 94
2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960 2404 2960
1871 1178 1178 1178 1870 1945 1944 1470 1704 1470 1704 1705 1470 1704 1285 1704 2080 1300 2080 1954 1470 1705 1704 1705 1916 1422 1916 1422 1542 1215 1542 2050 1285 2050 2006 2050 853 1916 1572 1916
2149 1979 2149 1989 1241 1989 2149 1989 2149 780 1664 780 1664 779 887 2728 887 1281 1850 1458 1850 1458 1850 1998 887 686 2686 2385 2686 769 2686 769 685 24 392 914 392 592 739 588
281 144 416 351 2579 354 351 416 142 416 418 416 146 822 472 142 472 822 360 419 281 144 453 144 146 40 847 43 847 980 979 743 495 986 980 848 515 375 630 629
1784 1756 1785 1928 1784 1928 1790 1915 1790 2022 2022 2022 1784 2022 2022 1784 1786 1784 1928 2022 2022 1927 1928 1784 1786 1784 1928 2022 1790 1847 1790 1847 1790 1927 1928 1790 1927 1785 1928 1790
267 179 779 31 1282 646 1895 646 1895 1991 1921 553 2161 1921 2064 30 505 534 78 534 505 78 534 78 732 289 732 876 1489 218 2638 2320 2638 2919 2638 2919 2638 876 3303 218
394 940 394 940 393 940 394 847 186 966 186 966 847 436 847 980 631 979 935 979 495 631 1009 245 1009 741 1009 741 847 980 659 722 721 506 434 387 202 385 202 932
1849 1848 1205 1848 1849 3124 2646 2282 855 2441 3107 1420 705 1420 1770 2123 1771 2123 1770 1771 2123 1771 2123 1770 1771 2123 1771 2123 1771 1770 1771 1770 2123 1771 1770 1420 3107 2441 855 3107
797 471 780 1006 780 2149 30 1282 1740 1766 1282 646 1282 1740 31 1357 1976 1999 887 1998 88 1281 1999 1976 1357 471 802 471 510 471 1357 471 31 882 295 882 31 732 505 78
1618 1452 1618 1452 2002 2003 1487 1794 1792 1794 795 1811 1918 2114 1918 2114 1918 1917 1918 2159 1918 1188 1918 2151 1918 1917 1918 1940 1918 2151 1203 30 1282 31 732 862 474 1968 474 1968
2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016 2017 2016
643 641 719 641 719 347 719 347 209 347 209 641 157 57 1253 1253 1253 57 1981 2034 1776 1107 1404 1776 2034 1981 2034 1776 1047 1636 57 1608 1090 1392 1090 1608 57 157 290 260
3035 3034 2246 3034 2246 3034 3035 3034 2246 2246 3035 3034 3035 3034 3035 2246 3035 3034 2246 2246 3035 3034 3035 3034 3035 3034 2246 2246 3035 2246 3035 2246 2246 3034 2246 2246 3034 2246 2246 3035
2013 1638 1637 1375 1637 1638 1181 1638 1181 1637 1181 1638 1356 1638 2013 1638 2013 1638 1375 1638 1356 2061 1356 2061 1356 2083 1369 1160 2083 2082 31 1489 218 65 876 1489 1863 1336 1004 516
1248 1538 1248 1911 1762 1911 1762 1911 1248 1141 1081 1141 1866 2167 1866 2167 1866 1246 1866 1867 1866 1141 1866 1141 1081 1950 1599 1613 1047 1613 1599 1078 1076 1599 1950 1599 1078 1599 1078 1371
100 680 934 680 439 483 926 918 439 253 390 147 390 94 374 373 3015 3014 3169 3015 3014 373 444 373 2463 373 262 373 94 444 439 680 1005 2860 1005 1586 1587 1586 1587 1586
2423 2212 2695 2212 2474 2212 3132 2212 3132 2212 2474 2212 2423 2212 2423 2212 2695 2212 2423 2212 3132 2212 3132 2212 2423 2212 3132 2212 2695 2498 2695 2212 2423 2212 3132 2212 2423 2212 2423 2212
740 29 793 793 793 793 792 859 29 792 29 793 859 29 793 792 29 859 792 793 740 793 29 859 29 859 792 29 740 793 792 793 792 793 818 29 818 1708 1214 1158
2426 2756 2426 2756 851 2336 3119 2336 3119 2336 3119 2756 3119 2336 3119 2756 3119 2336 851 2756 2426 2756 3119 2756 2426 2756 2426 2756 851 543 851 543 851 2756 851 543 851 543 851 2336
1353 1965 1353 1965 1353 1348 1965 1348 1353 1348 1353 1348 1353 1348 1965 1348 1353 1348 1353 1348 1965 1353 1348 1965 1353 1348 1965 1353 1965 1353 1965 1348 1965 1903 2032 1903 1965 1353 1348 1965
1253 1051 1253 1890 1253 1051 2121 1051 2121 1299 2121 1051 1253 1051 1253 1890 1253 1890 1253 1051 1253 1253 1253 1890 1253 1253 1253 1253 1890 1253 1253 1890 1253 1051 2121 1299 2121 1964 1203 2148
814 35 92 35 814 816 847 527 847 526 847 542 101 542 145 542 847 186 847 40 625 229 625 40 847 181 847 520 847 526 847 983 847 506 721 722 245 1009 659 495
2124 1349 2124 1349 2031 946 2865 946 2031 1012 2031 1238 2031 1349 1290 1349 1290 1349 2124 1349 2031 1349 2124 1349 2031 1349 1290 1349 2031 1238 946 2031 1238 946 2031 1012 2181 1012 2031 1012
914 392 914 392 24 392 24 406 24 685 460 3156 460 3156 3159 460 154 483 154 483 597 318 390 669 699 700 698 390 10 440 10 390 576 390 680 551 680 934 680 390
2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141 2673 3141
1227 2792 1227 1079 1245 2076 1245 2076 1245 2076 1245 1079 1651 1823 1651 1823 3262 1823 1079 1245 2076 1245 2076 1245 1079 1245 2076 1245 2076 1245 2076 1245 1079 1651 1079 1651 3262 2629 2721 2629
1830 1689 1830 1689 2176 1908 1166 1908 2176 1908 1689 1830 1689 1908 1689 2176 1689 2176 1908 2176 1689 2176 1908 1166 1908 1689 1908 2176 1689 1908 1689 2176 1689 2176 1908 2176 1689 1830 1689 1908
1415 1414 1476 1791 1476 1368 1476 1368 1476 1791 1476 1368 1414 1368 1476 1368 1415 1368 1414 1355 1414 1476 1368 1414 1025 1414 1355 1414 1415 1368 1476 1368 1415 1368 1355 1414 1355 1368 1476 1414
2765 2995 1851 1801 1632 2168 1138 2168 1138 1043 1828 1634 2257 3021 1529 3305 2654 2166 2654 3305 2166 1170 2166 1170 2169 1133 2046 1133 2046 1133 2169 1170 2169 2166 3305 2654 1529 2654 2166 2654
2210 3085 993 605 452 605 185 3043 3111 3043 2980 2930 2419 2930 2419 2930 2980 2930 2980 3043 2419 3043 3117 3043 185 3043 2419 3043 2980 3043 2980 3043 3117 3043 2909 3043 2980 3043 185 183
3117 2641 185 183 3117 3043 2980 2930 2471 2930 2471 2930 2419 3043 2419 2930 2471 2930 2980 3043 2980 2930 2419 2930 2980 2930 2419 3043 2909 3043 2909 3043 185 183 3117 3043 2419 3043 3111 3043
794 240 932 869 343 869 343 869 932 869 932 654 240 386 932 202 932 202 9 158 9 202 932 386 932 386 202 847 394 506 847 542 847 138 847 729 1009 631 411 40
2318 3291 56 505 30 1788 1239 30 505 69 265 107 276 655 296 447 921 447 535 447 93 447 93 800 93 447 93 447 213 397 293 651 691 1009 741 847 983 848 348 630
1411 1679 1047 1613 1599 2074 1599 2074 1599 1076 1078 1076 1078 1600 1078 1600 1599 1076 1040 1078 1600 1599 2074 1599 1600 1078 1190 1078 1076 1078 1371 1078 1076 1078 1190 1613 1047 1127 57 157
1249 184 3252 3253 3252 184 106 28 153 699 697 32 592 235 1568 592 739 588 739 588 952 99 952 164 353 354 353 352 353 164 952 518 952 164 952 164 353 354 2579 2580
364 470 390 727 968 969 1707 2275 1707 2275 1707 2210 1707 969 968 969 1707 2275 2210 3085 2275 1707 2275 3085 2275 3085 2210 3085 2210 2275 1707 2210 1707 2210 2275 3085 993 3085 2647 2702
311 263 426 424 263 424 263 768 905 2728 887 2728 887 262 780 1788 1165 1788 2066 1165 2066 1165 2066 1165 2066 1165 2066 1165 2066 1788 2066 1788 1165 2066 1788 30 1239 1788 30 1650
1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208 1204 1208
49 847 202 932 869 932 386 202 933 247 933 202 255 202 255 654 240 794 240 584 110 584 386 240 794 240 584 202 386 584 240 618 240 386 932 654 255 202 255 654
1250 1125 1286 1125 1250 1125 1302 1532 2658 2658 1532 1286 1532 1532 1286 1046 1302 1532 1046 1532 1302 1046 1286 1532 1046 1891 1125 1302 1046 1891 1690 1814 1528 1255 2139 1634 1634 26 86 769
2145 2054 2145 1805 2145 1805 1806 1186 1806 1186 1648 1461 1243 1505 1243 628 753 811 753 559 9 260 33 260 290 163 290 252 290 260 9 158 9 820 398 820 9 970 933 247
2792 1227 1079 1931 2420 1931 1079 1823 1651 1823 1079 1931 2420 2374 2420 2437 2420 2374 2420 1931 1079 1651 1823 3262 2629 3262 2629 3262 1651 1079 1651 3262 2629 2721 2629 3262 2629 2416 2629 2416
2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710
818 1708 1214 2006 1571 1158 1571 1158 1461 1648 1243 1505 1243 1706 610 715 135 715 2739 715 135 610 715 2739 2707 2739 2707 2982 2707 2739 2707 2739 2707 2982 2707 2982 2707 2739 2707 2739
502 107 372 655 537 380 537 380 537 655 508 502 501 372 502 508 502 1004 122 297 3015 297 3015 3014 3169 3015 3169 3015 3014 3015 471 31 2665 3080 2665 2242 2665 3080 3079 3080
2249 2249 2249 2249 2249 2249 2249 2797 2249 2249 2797 2249 2249 2797 2249 2249 2249 2249 2249 2249 2797 2249 2797 2249 2249 2249 2249 2249 2249 2797 2249 2797 2249 2797 2249 2797 2249 2797 2249 2249
32 687 685 845 32 845 685 687 887 1951 1850 1212 862 1850 862 474 862 90 474 862 534 505 56 505 56 3291 56 505 56 1824 1512 1409 1512 1710 1512 1710 1513 1710 1513 284
2510 3052 3053 3052 3051 3052 3053 3052 2510 3051 2270 3051 2510 3051 2234 3051 3054 3051 2510 3052 3051 2510 3052 3053 3052 2234 3052 3051 3054 3051 3054 3051 2510 3052 2510 3051 2510 3051 2510 3052
2308 2934 2308 2934 3270 2934 3271 2934 3270 2308 2934 2308 2934 3271 2934 2308 2934 3270 2934 3270 2934 3270 2934 3270 2308 2934 3270 2934 2308 2934 3270 2308 3270 2934 2308 3270 2308 3270 2934 3271
442 106 184 1249 275 956 714 699 98 699 906 699 619 85 390 444 278 182 390 507 206 1628 1752 1949 1948 1825 1948 1825 1948 1949 1948 1949 1948 1825 1948 1825 1948 1825 1948 1825
542 847 760 193 759 193 759 193 758 758 757 758 758 757 758 758 758 758 193 758 757 758 758 757 758 757 758 758 758 757 758 193 759 720 759 193 759 720 759 720
1799 1540 1266 1540 1541 1540 1799 1807 2847 1807 2847 2848 2847 2849 2847 2849 2847 1807 1222 1807 1222 1807 1799 2044 1222 1540 1222 1803 1222 2044 2274 2044 2274 2044 1799 1540 1266 1540 1799 1540
251 438 302 58 180 390 517 310 278 310 37 828 462 609 462 291 445 374 94 445 194 445 444 278 2464 2858 2464 278 1267 278 2464 2858 2464 37 2464 37 182 130 1498 2139
2109 2006 1571 1158 1214 2006 2005 2110 2109 2110 2006 2005 1461 1243 1648 2050 2006 1214 1158 1571 2004 1571 1158 1461 1158 1214 1158 1571 1158 1461 1648 1243 1505 1243 1505 1243 1505 1243 1505 1243
2861 2501 3036 2501 2861 2501 3036 2501 2861 2501 2861 2501 3036 2501 2861 2501 3180 2501 3036 2501 3180 2501 2861 2501 2861 2501 3036 2501 2861 2501 3180 2501 3180 2501 3036 2501 3036 2501 3036 2501
76 674 661 203 239 704 855 733 855 3124 855 2699 855 1675 1216 865 1216 1413 1216 1848 1216 865 1216 1675 855 704 143 704 563 704 239 203 239 203 239 64 91 64 239 682
255 654 214 860 654 255 654 932 202 385 386 240 654 214 654 214 860 861 2455 2851 2455 2851 2455 861 2455 2850 2455 2851 2455 861 2455 2851 2455 861 2455 2850 2455 861 281 861
2244 1634 26 1634 1828 2139 1634 1138 2168 2168 1632 1801 1632 2168 2168 1801 1632 2168 2168 1138 1043 2139 1043 2139 1634 2244 1634 1634 1634 1100 1634 26 263 424 426 425 263 460 2361 3255
2822 2928 2822 2822 2822 2928 2822 2822 2822 2822 2822 2928 2822 2928 2822 2822 2928 2822 2822 2822 2928 2822 2822 2928 2822 2822 2822 2928 2822 2822 2928 2822 2822 2822 2928 2822 2822 2822 2928 2822
2770 354 2586 2584 2585 2586 354 2770 2580 2770 354 351 354 2586 354 2770 2580 2579 351 354 2586 2586 2586 2584 2672 2584 2585 2584 2672 2584 2586 2585 2586 2586 354 351 416 146 418 146
808 809 136 643 663 831 886 831 663 643 923 643 121 643 348 630 348 630 348 643 38 643 35 643 38 643 83 274 735 813 77 735 661 314 315 314 643 840 263 424
2721 2629 3262 1651 3262 1651 1823 3262 1651 1079 1227 1079 1931 1079 1742 1079 1823 3262 1651 3262 1823 3262 1823 1651 1079 1931 1079 1931 2420 1931 1079 1227 2792 1227 2792 1227 1079 1742 1079 1245
2865 2181 2865 2181 1012 2031 1012 2181 1012 2181 2865 2181 648 2865 648 299 648 2865 946 1238 2031 1238 2031 1349 1290 1349 2031 1349 1290 1349 2124 1349 2031 1238 946 706 364 259 364 673
3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968 3225 2968
549 646 2150 646 1895 779 1006 460 3156 2183 3156 460 1006 779 887 697 547 244 364 302 746 364 697 482 291 356 390 221 390 182 390 680 551 680 1005 481 51 597 483 355
1401 1109 1401 1109 1029 1248 1141 1081 1950 1599 1950 1599 1078 1190 1613 1599 1685 1599 1078 1600 1078 1076 1599 1685 1599 1613 1190 1078 1371 2140 1371 2140 1371 2140 1371 2140 1371 1078 1190 1078
1991 1664 779 1279 779 1664 1991 780 2064 646 1895 1991 179 1921 2161 1921 1419 1921 780 1203 2151 1918 2159 2175 2077 2175 1918 1853 1918 2175 2077 2175 2049 1308 1918 2023 1918 2094 1918 1940
929 390 711 673 364 51 439 259 547 697 572 547 572 180 987 522 697 85 619 85 619 390 550 364 673 390 167 462 609 462 609 828 2460 79 1019 79 1019 609 1019 1938
2171 1101 1864 1101 2133 1101 1864 1552 1864 1095 1864 1123 1060 1123 1864 1123 1060 1123 1864 1552 1864 1095 1864 1101 1609 1101 2171 2172 2171 2172 2171 2172 2171 1101 2133 1101 1118 1101 1864 1095
1519 1518 1519 1518 1519 1303 1519 1216 1421 1216 1413 1216 865 863 857 863 165 863 865 1933 1421 1933 1421 1933 1421 1765 1421 1933 1421 1765 1421 1933 1421 1216 865 1216 1413 1240 1675 1933
470 291 106 390 773 608 238 608 390 182 390 470 390 10 390 694 390 154 291 216 684 216 684 381 713 798 713 798 713 381 606 381 0 690 271 612 583 847 49 847
1420 705 432 705 1420 705 1420 432 915 433 915 433 915 432 915 433 432 915 432 1420 2260 1420 432 915 432 1420 3107 855 2441 3107 2840 2839 2360 2839 2840 3107 1420 2699 855 1675
2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766 2604 2766
199 2855 185 183 452 183 605 452 183 605 185 2855 185 3267 3266 3268 3266 3267 185 2855 185 3043 2980 3043 2980 2930 2980 3043 3111 3043 2909 3043 2419 3043 2419 2930 2471 2930 2471 2930
938 506 394 938 941 938 940 393 27 393 940 938 506 843 506 171 817 1002 418 822 418 41 418 146 822 767 822 767 494 170 287 170 306 170 348 643 814 121 643 866
2208 3212 3216 2375 3216 3212 3216 2375 2269 2375 3213 3212 2208 3212 2208 3212 3216 2375 3214 2375 3216 2375 3213 2375 3213 3211 3213 3212 3216 3212 3216 2375 3214 2375 2269 3071 2269 2375 3213 3212
2116 1310 1610 1310 1483 2116 1483 1310 1483 2116 1483 1310 1610 1310 2116 1483 1310 1483 2116 1310 2116 1310 2116 1483 2116 1483 1310 1610 1310 2116 1310 1610 1310 1610 1310 1610 1310 2116 1310 2116
2099 1223 1964 1972 1091 1972 1968 2160 1968 2160 1972 1964 1137 1964 2049 2032 2049 2175 2159 1918 1188 1918 1940 1918 2151 1203 2148 1918 2094 1918 2095 1918 2094 1918 2148 1918 1811 795 1811 1918
1805 2145 1805 2145 2054 2145 2054 2055 2054 2072 2054 2072 1878 1465 1298 1770 1420 705 1420 432 273 433 432 915 433 273 432 1420 705 432 273 432 433 273 433 273 432 433 273 433
129 104 140 104 131 589 129 589 134 691 651 986 495 667 666 667 495 19 495 631 492 570 492 570 659 241 631 750 979 242 979 495 75 495 208 495 139 495 979 631
1279 1976 1357 2774 31 732 533 533 533 732 31 779 1664 779 1895 646 2149 780 262 471 2812 31 471 780 1788 780 1282 646 1650 646 1895 1991 179 1650 780 471 338 555 901 902
973 389 636 389 756 389 973 389 584 281 861 2455 861 2455 861 2455 861 860 654 255 202 386 202 584 389 636 389 579 389 334 389 467 767 822 472 822 473 822 767 473
1243 628 753 853 2050 1285 1423 1542 1423 1542 1980 2050 2032 2033 2049 1964 2049 1964 1203 2151 1918 2094 1918 2023 1918 1276 1918 2175 1918 2094 1918 1188 1619 1188 1619 1188 1619 1188 1619 1188
1663 1920 1855 1920 1855 1920 1111 1920 1919 1721 993 605 993 605 993 3085 2210 3085 993 605 993 605 452 605 185 2641 3043 2641 3043 3111 3043 2980 2930 2419 3043 2980 3043 2641 185 183
1210 1818 1206 1256 1206 1256 1206 1256 1206 1818 1210 1206 1818 1206 1818 1256 1206 1818 1120 1210 1206 1818 1210 1120 1818 1256 1818 1256 1818 1120 1256 1120 1604 1206 1606 1105 1606 1120 1210 1206
936 389 636 389 467 767 473 822 125 822 360 361 360 419 281 418 416 499 416 453 416 144 141 144 146 416 453 416 146 418 281 418 822 281 822 125 822 810 531 188
3052 2510 3052 2234 3052 2510 3052 3053 3052 2234 3051 3054 3051 2234 3051 2234 3051 2270 3051 2234 3052 2510 3051 3052 3053 3052 2234 3052 2234 3051 2270 3051 3052 2510 3051 3054 3051 3052 3051 2234
23 309 161 309 161 309 23 704 239 498 239 64 6 64 569 682 210 682 210 682 91 795 2382 795 1811 795 91 795 91 64 569 682 210 279 210 64 569 488 1010 298
3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292 3292
3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229 3230 3229
1468 1467 1468 1467 1467 1468 1467 1467 1467 1467 1467 1467 1468 1467 1467 1467 1467 1467 1468 1467 1467 1467 1468 1467 1467 1467 1468 1467 1467 1467 1467 1468 1467 1468 1467 1468 1467 1467 1467 1467
3198 3199 3199 3198 3199 3198 3199 3199 3198 3199 3198 3199 3199 3199 3199 3198 3199 3199 3198 3199 3199 3199 3199 3199 3198 3199 3198 3199 3199 3199 3198 3199 3199 3199 3199 3199 3198 3199 3198 3199
2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750 2279 2750
